"species"	"mean_effect_size"	"ci_lower"	"ci_upper"	"p_value"	"p_value_adj"
"0255001001"	-0.404245620212855	-0.624573607757686	-0.183917632668023	0.000323106026538379	0.00952989065370725
"2147001001"	0.154444559524499	-0.0236730157283168	0.332562134777315	0.089230346779025	0.338064697810588
"0132001002"	-0.00636887754992908	-0.130297182651066	0.117559427551208	0.919768175275746	0.978256729267689
"0132001001"	0.0884718232146982	-0.0720517174324893	0.248995363861886	0.280041872219757	0.594555320651807
"1461001001"	0.131436768144418	-0.0420374533007741	0.30491098958961	0.137540597587895	0.434095873957849
"0038001003"	-0.282253974950765	-0.403343636762578	-0.161164313138953	4.9104316009849e-06	0.000484357871312626
"0225001001"	-0.158118339663893	-0.375843013050768	0.059606333722982	0.154624289894824	0.458523705061083
"1355001002"	0.155582820368287	0.0348830388170156	0.276282601919559	0.0115236025746392	0.106071281416897
"0134001003"	0.0160340323561663	-0.162580893417247	0.19464895812958	0.860338370993667	0.957312350322278
"1634001001"	0.167164311845777	0.0465224110531514	0.287806212638402	0.00661212139697649	0.0721679824241415
"0068001001"	0.0867803857347251	-0.111856875436304	0.285417646905754	0.391850391669091	0.678675135716461
"0095001001"	0.0766003378531601	-0.0439449627479176	0.197145638454238	0.21296407142065	0.52913084049533
"0568001002"	-0.0501462931153874	-0.189734172447518	0.0894415862167433	0.481365581237098	0.73929775438598
"3701001001"	0.213080284793855	0.0437698437325384	0.382390725855172	0.0136383402313217	0.118012514998471
"1843001001"	0.147594848081502	-0.0251189544197742	0.320308650582778	0.0939513100300833	0.34919843280829
"0154001001"	0.116344650989315	-0.0260363725195407	0.258725674498171	0.109253604597082	0.379345110645311
"0115001002"	-0.282063418124794	-0.403109432657313	-0.161017403592275	4.94422909105124e-06	0.000484357871312626
"0262001001"	0.0846951254579807	-0.0358664305121479	0.205256681428109	0.168547811722338	0.476445862225505
"1679001001"	0.240712220605056	0.0717060912746062	0.409718349935505	0.00524579570338972	0.062393182412302
"1722001001"	0.240669746952383	0.117285295866992	0.364054198037774	0.000131814893327547	0.00502178128329809
"1908001002"	0.0133926913448915	-0.185281126950334	0.212066509640117	0.894887753281394	0.968696569554406
"0246001001"	0.0997710135072841	-0.0625759601455168	0.262117987160085	0.228394803594862	0.544771257618006
"2805001001"	0.335488235096469	0.12704258190455	0.543933888288387	0.00160765329658314	0.0282679037982536
"0597001001"	0.071374644184169	-0.0878532178445941	0.230602506212932	0.379638183465416	0.672705127419662
"0276001002"	0.207194389822927	0.0247175349441408	0.389671244701712	0.0260508878948931	0.171624558675901
"0101001003"	-0.1893735740758	-0.372748612897342	-0.00599853525425859	0.0429621251618861	0.22673140846074
"0051001002"	0.0376710902140547	-0.10587219647902	0.181214376907129	0.606995181563349	0.827773795294543
"2994001002"	-0.0254691675356446	-0.145948891516367	0.0950105564450777	0.678630701425881	0.867501306701175
"0338001001"	0.0867859007141736	-0.033774324017671	0.207346125446018	0.158276991801199	0.460396382301896
"0553001001"	0.0943609104883535	-0.10588516535808	0.294606986334787	0.355703170041163	0.652733790977867
"0451001002"	0.198199790113832	-0.0105699281239927	0.406969508351656	0.0627820629523585	0.27824795691329
"0084001001"	-0.0993810254076028	-0.21989562697763	0.0211335761624241	0.106037572124328	0.372055092593577
"1758001001"	0.0276096995526885	-0.137320014427081	0.192539413532458	0.742833406193731	0.908383077980907
"1825001002"	0.0516306669527402	-0.106876608477579	0.210137942383059	0.523200179976704	0.767864148569341
"0033001001"	-0.19132302454105	-0.408462266147991	0.0258162170658905	0.0841786087494102	0.3284522386908
"2189001001"	0.0681128363765799	-0.0892156955868885	0.225441368340048	0.396140300190249	0.680588484405084
"2919001001"	0.181987846773467	-0.0637554088185701	0.427731102365505	0.146648280336362	0.445952119423621
"1514001001"	-0.082493545624204	-0.203015251217046	0.0380281599686379	0.179746027756106	0.489128424691828
"0124001001"	-0.155854110420032	-0.276571588729463	-0.0351366321106008	0.0113919278041233	0.105514144458729
"0135001001"	-0.0644653986112969	-0.193512773622812	0.0645819764002179	0.32753220008388	0.628266311069988
"0064001001"	-0.133631971516289	-0.323780177305557	0.0565162342729803	0.16838257960819	0.476445862225505
"0065001005"	0.0817446922590266	-0.116844988662737	0.280334373180791	0.419797683353788	0.696194102442225
"1005001001"	0.123649455077482	-0.00234382609340597	0.24964273624837	0.054416885852322	0.260515479682071
"4678001002"	0.0398098580910021	-0.134147615796622	0.213767331978626	0.653767661150506	0.8520709719571
"0924001001"	-0.161173037424978	-0.398643450930748	0.0762973760807909	0.183438229947631	0.494767962352229
"1352001004"	0.0214761259867222	-0.175885722748771	0.218837974722216	0.831112135488208	0.946343124800397
"1918001002"	0.160006120935282	-0.00413590269466094	0.324148144565225	0.056058759279855	0.265460576207172
"0157001001"	0.140051219672833	-0.0142044512711091	0.294306890616776	0.075160606954054	0.311428315521103
"0110001001"	0.0784647197311227	-0.0708691779051562	0.227798617367402	0.303091396919906	0.603761584423603
"1335001001"	-0.230333061567059	-0.351217348999713	-0.109448774134404	0.000188075301220816	0.00671541039453183
"0268001001"	0.11932015072502	-0.00124336311005642	0.239883664560097	0.0524099567060557	0.25489452348353
"0058001002"	-0.126951227150912	-0.304083492773672	0.0501810384718483	0.160106912609902	0.462774774803964
"1564001001"	0.0847255062346727	-0.0496057187694844	0.21905673123883	0.216387881206784	0.531124167733557
"1590001002"	-0.245306247340458	-0.421964264025408	-0.068648230655508	0.00649678922576194	0.0721485540334615
"0268001002"	0.137808715391488	0.0172026447599861	0.258414786022989	0.0251218796763731	0.168127855302016
"0407001003"	-0.210866230224395	-0.423566175894382	0.00183371544559158	0.0520080798075802	0.254202207598642
"0751001003"	-0.21521891329491	-0.373516919245233	-0.0569209073445868	0.00770503405155645	0.0788615985202214
"0316001003"	-0.288502743837131	-0.531042491224539	-0.0459629964497235	0.0197327509820371	0.145502515977763
"0004001001"	0.0106285269192709	-0.155509529609306	0.176766583447847	0.90021728671097	0.971016916023669
"0144001001"	0.106483665072377	-0.0140782727816379	0.227045602926392	0.0834348505929618	0.326222150701071
"0407001001"	-0.231837282352761	-0.482273867275937	0.018599302570414	0.069615807007374	0.295597768763509
"0407001002"	-0.185954810076811	-0.396514598519903	0.0246049783662807	0.0834638470093563	0.326222150701071
"1054001003"	0.12114137790593	0.000551236485375098	0.241731519326484	0.0489619008684249	0.245259532457791
"0121001002"	-0.303610031005664	-0.491521745577578	-0.11569831643375	0.00154166026652398	0.0276390464776162
"2031001001"	0.25938411185276	0.138404622243438	0.380363601462082	2.64299583843976e-05	0.00141392056087401
